Title,Authors,Journal,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL
Peritoneal carcinomatosis from small intestinal neuroendocrine tumors: Clinical course and genetic profiling.,"Norlén O, Edfeldt K, Akerstrom G, Westin G, Hellman P, Bjorklund P, Stalberg P",Surgery,2014,2014-12-00,2014-11-11,156,6,1512-21; discussion 1521-2,10.1016/j.surg.2014.08.090,25456945,NGI Uppsala (SNP&SEQ Technology Platform),Service,27a8f5409b4b442d8e4fded671744cde,https://publications.scilifelab.se/publication/27a8f5409b4b442d8e4fded671744cde,https://doi.org/10.1016/j.surg.2014.08.090,https://www.ncbi.nlm.nih.gov/pubmed/25456945
Intragenic duplication--a novel causative mechanism for SATB2-associated syndrome.,"Liedén A, Kvarnung M, Nilssson D, Sahlin E, Lundberg ES",Am. J. Med. Genet. A,2014,2014-12-00,2014-09-25,164A,12,3083-3087,10.1002/ajmg.a.36769,25251319,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,458df4ee73f744acacec9c1c53c228e0,https://publications.scilifelab.se/publication/458df4ee73f744acacec9c1c53c228e0,https://doi.org/10.1002/ajmg.a.36769,https://www.ncbi.nlm.nih.gov/pubmed/25251319
Efficient application of next-generation sequencing for the diagnosis of rare genetic syndromes.,"Madrigal I, Alvarez-Mora MI, Karlberg O, Rodríguez-Revenga L, Elurbe DM, Rabionet R, Mur A, Pie J, Ballesta F, Sauer S, Syvänen AC, Milà M",J. Clin. Pathol.,2014,2014-12-00,2014-10-02,67,12,1099-1103,10.1136/jclinpath-2014-202537,25271213,NGI Uppsala (SNP&SEQ Technology Platform),,47e666cb869749ebae56c1ea7883a7ef,https://publications.scilifelab.se/publication/47e666cb869749ebae56c1ea7883a7ef,https://doi.org/10.1136/jclinpath-2014-202537,https://www.ncbi.nlm.nih.gov/pubmed/25271213
"Common genetic variants highlight the role of insulin resistance and body fat distribution in type 2 diabetes, independent of obesity.","Scott RA, Fall T, Pasko D, Barker A, Sharp SJ, Arriola L, Balkau B, Barricarte A, Barroso I, Boeing H, Clavel-Chapelon F, Crowe FL, Dekker JM, Fagherazzi G, Ferrannini E, Forouhi NG, Franks PW, Gavrila D, Giedraitis V, Grioni S, Groop LC, Kaaks R, Key TJ, Kühn T, Lotta LA, Nilsson PM, Overvad K, Palli D, Panico S, Quirós JR, Rolandsson O, Roswall N, Sacerdote C, Sala N, Sánchez M, Schulze MB, Siddiq A, Slimani N, Sluijs I, Spijkerman AM, Tjonneland A, Tumino R, van der A DL, Yaghootkar H, RISC study group , EPIC-InterAct consortium , McCarthy MI, Semple RK, Riboli E, Walker M, Ingelsson E, Frayling TM, Savage DB, Langenberg C, Wareham NJ",Diabetes,2014,2014-12-00,2014-06-19,63,12,4378-4387,10.2337/db14-0319,24947364,NGI Uppsala (SNP&SEQ Technology Platform),Service,544fe735811c4bb38432a3a079450b18,https://publications.scilifelab.se/publication/544fe735811c4bb38432a3a079450b18,https://doi.org/10.2337/db14-0319,https://www.ncbi.nlm.nih.gov/pubmed/24947364
Insights into conifer giga-genomes.,"De La Torre AR, Birol I, Bousquet J, Ingvarsson PK, Jansson S, Jones SJ, Keeling CI, MacKay J, Nilsson O, Ritland K, Street N, Yanchuk A, Zerbe P, Bohlmann J",Plant Physiol.,2014,2014-12-00,2014-10-29,166,4,1724-1732,10.1104/pp.114.248708,25349325,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,5a11af22e4d444d8a889bcd3ba82960e,https://publications.scilifelab.se/publication/5a11af22e4d444d8a889bcd3ba82960e,https://doi.org/10.1104/pp.114.248708,https://www.ncbi.nlm.nih.gov/pubmed/25349325
Studies of plant colonisation by closely related Bacillus amyloliquefaciens biocontrol agents using strain specific quantitative PCR assays.,"Johansson AH, Bejai S, Niazi A, Manzoor S, Bongcam-Rudloff E, Meijer J",Antonie Van Leeuwenhoek,2014,2014-12-00,2014-10-09,106,6,1247-1257,10.1007/s10482-014-0295-0,25294724,NGI Uppsala (SNP&SEQ Technology Platform),,661f8a6cb4e940489b3391308782ca24,https://publications.scilifelab.se/publication/661f8a6cb4e940489b3391308782ca24,https://doi.org/10.1007/s10482-014-0295-0,https://www.ncbi.nlm.nih.gov/pubmed/25294724
Large-scale metabolomic profiling identifies novel biomarkers for incident coronary heart disease.,"Ganna A, Salihovic S, Sundström J, Broeckling CD, Hedman AK, Magnusson PK, Pedersen NL, Larsson A, Siegbahn A, Zilmer M, Prenni J, Arnlöv J, Lind L, Fall T, Ingelsson E",PLoS Genet.,2014,2014-12-00,2014-12-11,10,12,e1004801,10.1371/journal.pgen.1004801,25502724,"Clinical Biomarkers, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Service",6ad0c88b9fff43d6b938367b7d9bcf13,https://publications.scilifelab.se/publication/6ad0c88b9fff43d6b938367b7d9bcf13,https://doi.org/10.1371/journal.pgen.1004801,https://www.ncbi.nlm.nih.gov/pubmed/25502724
MICA polymorphism: biology and importance in cancer.,"Chen D, Gyllensten U",Carcinogenesis,2014,2014-12-00,2014-10-22,35,12,2633-2642,10.1093/carcin/bgu215,25330802,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,764a14b984944ca192589acfe64eb273,https://publications.scilifelab.se/publication/764a14b984944ca192589acfe64eb273,https://doi.org/10.1093/carcin/bgu215,https://www.ncbi.nlm.nih.gov/pubmed/25330802
The lung-specific proteome defined by integration of transcriptomics and antibody-based profiling.,"Lindskog C, Fagerberg L, Hallström B, Edlund K, Hellwig B, Rahnenführer J, Kampf C, Uhlén M, Pontén F, Micke P",FASEB J.,2014,2014-12-00,2014-08-28,28,12,5184-5196,10.1096/fj.14-254862,25169055,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), Tissue Profiling",Collaborative,bbad5325f0ff401b8c54f97df23d3c7f,https://publications.scilifelab.se/publication/bbad5325f0ff401b8c54f97df23d3c7f,https://doi.org/10.1096/fj.14-254862,https://www.ncbi.nlm.nih.gov/pubmed/25169055
Gene expression associated with intersterility in Heterobasidion,"Van der Nest MA, Olson Å, Karlsson M, Lind M, Dalman K, Brandström-Durling M, Elfstrand M, Wingfield BD, Stenlid J",Fungal Genetics and Biology,2014,2014-12-00,2014-12-00,73,,104-119,10.1016/j.fgb.2014.10.008,,NGI Uppsala (SNP&SEQ Technology Platform),Service,d1c95a9313f848e49f41aefb9ecd6ebd,https://publications.scilifelab.se/publication/d1c95a9313f848e49f41aefb9ecd6ebd,https://doi.org/10.1016/j.fgb.2014.10.008,
Applying polygenic risk scores to postpartum depression.,"Byrne EM, Carrillo-Roa T, Penninx BW, Sallis HM, Viktorin A, Chapman B, Henders AK, Psychiatric Genomic Consortium Major Depressive Disorder Working Group , Pergadia ML, Heath AC, Madden PA, Sullivan PF, Boschloo L, van Grootheest G, McMahon G, Lawlor DA, Landén M, Lichtenstein P, Magnusson PK, Evans DM, Montgomery GW, Boomsma DI, Martin NG, Meltzer-Brody S, Wray NR",Arch Womens Ment Health,2014,2014-12-00,2014-07-19,17,6,519-528,10.1007/s00737-014-0428-5,25037970,NGI Uppsala (SNP&SEQ Technology Platform),Service,dabc1fc66f294122b27fc92b7a58ebbd,https://publications.scilifelab.se/publication/dabc1fc66f294122b27fc92b7a58ebbd,https://doi.org/10.1007/s00737-014-0428-5,https://www.ncbi.nlm.nih.gov/pubmed/25037970
Serotonin receptor gene (5HT-2A) polymorphism is associated with provoked vestibulodynia and comorbid symptoms of pain.,"Heddini U, Bohm-Starke N, Grönbladh A, Nyberg F, Nilsson KW, Johannesson U",J Sex Med,2014,2014-12-00,2014-09-02,11,12,3064-3071,10.1111/jsm.12685,25174699,NGI Uppsala (Uppsala Genome Center),,f2496e039c114e77849a7c1925b9d5e5,https://publications.scilifelab.se/publication/f2496e039c114e77849a7c1925b9d5e5,https://doi.org/10.1111/jsm.12685,https://www.ncbi.nlm.nih.gov/pubmed/25174699
"Evaluation of efficacy of a new MEK inhibitor, RO4987655, in human tumor xenografts by [(18)F] FDG-PET imaging combined with proteomic approaches.","Tegnebratt T, Ruge E, Bader S, Ishii N, Aida S, Yoshimura Y, Ooi CH, Lu L, Mitsios N, Meresse V, Mulder J, Pawlak M, Venturi M, Tessier J, Stone-Elander S",EJNMMI Res,2014,2014-12-00,2014-09-09,4,1,34,10.1186/s13550-014-0034-6,26116108,Fluorescence Tissue Profiling,,f79304e880d349c3aa4f50c55506816e,https://publications.scilifelab.se/publication/f79304e880d349c3aa4f50c55506816e,https://doi.org/10.1186/s13550-014-0034-6,https://www.ncbi.nlm.nih.gov/pubmed/26116108
High opsin diversity in a non-visual infaunal brittle star.,"Delroisse J, Ullrich-Lüter E, Ortega-Martinez O, Dupont S, Arnone MI, Mallefet J, Flammang P",BMC Genomics,2014,2014-11-28,2014-11-28,15,,1035,10.1186/1471-2164-15-1035,25429842,Bioinformatics Support and Infrastructure,Service,53b5880c43c0494ba6f1db70c623fd0a,https://publications.scilifelab.se/publication/53b5880c43c0494ba6f1db70c623fd0a,https://doi.org/10.1186/1471-2164-15-1035,https://www.ncbi.nlm.nih.gov/pubmed/25429842
"Complete Genome Sequence of Francisella endociliophora Strain FSC1006, Isolated from a Laboratory Culture of the Marine Ciliate Euplotes raikovi.","Sjödin A, Ohrman C, Bäckman S, Lärkeryd A, Granberg M, Lundmark E, Karlsson E, Nilsson E, Vallesi A, Tellgren-Roth C, Stenberg P, Thelaus J",Genome Announc,2014,2014-11-26,2014-11-26,2,6,,10.1128/genomeA.01227-14,25428973,"Bioinformatics Compute and Storage, NGI Uppsala (Uppsala Genome Center)","Service, Service",45cbe85849ae4e7c940b347bef3182c3,https://publications.scilifelab.se/publication/45cbe85849ae4e7c940b347bef3182c3,https://doi.org/10.1128/genomeA.01227-14,https://www.ncbi.nlm.nih.gov/pubmed/25428973
1p36 deletion is a marker for tumour dissemination in microsatellite stable stage II-III colon cancer.,"Mayrhofer M, Kultima HG, Birgisson H, Sundström M, Mathot L, Edlund K, Viklund B, Sjöblom T, Botling J, Micke P, Påhlman L, Glimelius B, Isaksson A",BMC Cancer,2014,2014-11-24,2014-11-24,14,,872,10.1186/1471-2407-14-872,25420937,Array and Analysis Facility,,f5db7e7b9d0c40f58af9b4f98e7caba3,https://publications.scilifelab.se/publication/f5db7e7b9d0c40f58af9b4f98e7caba3,https://doi.org/10.1186/1471-2407-14-872,https://www.ncbi.nlm.nih.gov/pubmed/25420937
Microwave Heated Flow Synthesis of Spiro-oxindole Dihydroquinazolinone Based IRAP Inhibitors,"Engen K, Sävmarker J, Rosenström U, Wannberg J, Lundbäck T, Jenmalm-Jensen A, Larhed M",Org. Process Res. Dev.,2014,2014-11-21,2014-11-21,18,11,1582-1588,10.1021/op500237k,,Chemical Biology Consortium Sweden (CBCS),Collaborative,149380b340e54b898733b217f3c2b655,https://publications.scilifelab.se/publication/149380b340e54b898733b217f3c2b655,https://doi.org/10.1021/op500237k,
The Eph tyrosine kinase receptors EphB2 and EphA2 are novel proteolytic substrates of tissue factor/coagulation factor VIIa.,"Eriksson O, Ramström M, Hörnaeus K, Bergquist J, Mokhtari D, Siegbahn A",J. Biol. Chem.,2014,2014-11-21,2014-10-05,289,47,32379-32391,10.1074/jbc.M114.599332,25281742,PLA Proteomics,,cc9284765fcf434ba459a665c44443c6,https://publications.scilifelab.se/publication/cc9284765fcf434ba459a665c44443c6,https://doi.org/10.1074/jbc.M114.599332,https://www.ncbi.nlm.nih.gov/pubmed/25281742
"Growth differentiation factor 15, a marker of oxidative stress and inflammation, for risk assessment in patients with atrial fibrillation: insights from the Apixaban for Reduction in Stroke and Other Thromboembolic Events in Atrial Fibrillation (ARISTOTLE) trial.","Wallentin L, Hijazi Z, Andersson U, Alexander JH, De Caterina R, Hanna M, Horowitz JD, Hylek EM, Lopes RD, Asberg S, Granger CB, Siegbahn A, ARISTOTLE Investigators ",Circulation,2014,2014-11-18,2014-10-09,130,21,1847-1858,10.1161/CIRCULATIONAHA.114.011204,25294786,Clinical Biomarkers,,f5818ee56db54974b5c5af9fad41848c,https://publications.scilifelab.se/publication/f5818ee56db54974b5c5af9fad41848c,https://doi.org/10.1161/CIRCULATIONAHA.114.011204,https://www.ncbi.nlm.nih.gov/pubmed/25294786
Metagenomic approaches to disclose disease-associated pathogens: detection of viral pathogens in honeybees.,"Granberg F, Karlsson OE, Belák S",Methods Mol. Biol.,2014,2014-11-17,2014-11-17,1247,,491-511,10.1007/978-1-4939-2004-4_33,25399116,NGI Uppsala (Uppsala Genome Center),,9a895951f51b49dabd4cfa2c7f7ebd3e,https://publications.scilifelab.se/publication/9a895951f51b49dabd4cfa2c7f7ebd3e,https://doi.org/10.1007/978-1-4939-2004-4_33,https://www.ncbi.nlm.nih.gov/pubmed/25399116
Leachability and desorption of PCBs from soil and their dependency on pH and dissolved organic matter.,"Badea SL, Mustafa M, Lundstedt S, Tysklind M",Sci. Total Environ.,2014,2014-11-15,2014-09-07,499,,220-227,10.1016/j.scitotenv.2014.08.031,25192928,Bioinformatics Support and Infrastructure,,3376814cf7dd4225a0d37524a179501e,https://publications.scilifelab.se/publication/3376814cf7dd4225a0d37524a179501e,https://doi.org/10.1016/j.scitotenv.2014.08.031,https://www.ncbi.nlm.nih.gov/pubmed/25192928
Pathway analysis of cervical cancer genome-wide association study highlights the MHC region and pathways involved in response to infection.,"Chen D, Enroth S, Ivansson E, Gyllensten U",Hum. Mol. Genet.,2014,2014-11-15,2014-06-18,23,22,6047-6060,10.1093/hmg/ddu304,24934695,NGI Uppsala (SNP&SEQ Technology Platform),,87723e95e6874f4f9153111d1e382fe7,https://publications.scilifelab.se/publication/87723e95e6874f4f9153111d1e382fe7,https://doi.org/10.1093/hmg/ddu304,https://www.ncbi.nlm.nih.gov/pubmed/24934695
Defining the human adipose tissue proteome to reveal metabolic alterations in obesity.,"Mardinoglu A, Kampf C, Asplund A, Fagerberg L, Hallström BM, Edlund K, Blüher M, Pontén F, Uhlen M, Nielsen J",J. Proteome Res.,2014,2014-11-07,2014-09-16,13,11,5106-5119,10.1021/pr500586e,25219818,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), Tissue Profiling",,25565c8cb6d2410bbf72e122aebc4349,https://publications.scilifelab.se/publication/25565c8cb6d2410bbf72e122aebc4349,https://doi.org/10.1021/pr500586e,https://www.ncbi.nlm.nih.gov/pubmed/25219818
Genomic identification and characterization of the pseudoautosomal region in highly differentiated avian sex chromosomes,"Smeds L, Kawakami T, Burri R, Bolivar P, Husby A, Qvarnström A, Uebbing S, Ellegren H",Nat Commun,2014,2014-11-07,2014-11-07,5,,5448,10.1038/ncomms6448,,NGI Uppsala (SNP&SEQ Technology Platform),Service,7fc7fd871da94b569b401dea2017da23,https://publications.scilifelab.se/publication/7fc7fd871da94b569b401dea2017da23,https://doi.org/10.1038/ncomms6448,
"Affinity proteomic profiling of plasma, cerebrospinal fluid, and brain tissue within multiple sclerosis.","Byström S, Ayoglu B, Häggmark A, Mitsios N, Hong M, Drobin K, Forsström B, Fredolini C, Khademi M, Amor S, Uhlén M, Olsson T, Mulder J, Nilsson P, Schwenk JM",J. Proteome Res.,2014,2014-11-07,2014-09-19,13,11,4607-4619,10.1021/pr500609e,25231264,"Fluorescence Tissue Profiling, Plasma Profiling",Collaborative,d25e8eeba2b9401a99f09ce2238e2a9f,https://publications.scilifelab.se/publication/d25e8eeba2b9401a99f09ce2238e2a9f,https://doi.org/10.1021/pr500609e,https://www.ncbi.nlm.nih.gov/pubmed/25231264
Analysis of autoantibody profiles in osteoarthritis using comprehensive protein array concepts.,"Henjes F, Lourido L, Ruiz-Romero C, Fernández-Tajes J, Schwenk JM, Gonzalez-Gonzalez M, Blanco FJ, Nilsson P, Fuentes M",J. Proteome Res.,2014,2014-11-07,2014-10-09,13,11,5218-5229,10.1021/pr500775a,25227461,Autoimmunity Profiling,Collaborative,fb59553b95b94e188d2b737b4ecd2221,https://publications.scilifelab.se/publication/fb59553b95b94e188d2b737b4ecd2221,https://doi.org/10.1021/pr500775a,https://www.ncbi.nlm.nih.gov/pubmed/25227461
Aberrantly activated claudin 6 and 18.2 as potential therapy targets in non-small-cell lung cancer.,"Micke P, Mattsson JS, Edlund K, Lohr M, Jirström K, Berglund A, Botling J, Rahnenfuehrer J, Marincevic M, Pontén F, Ekman S, Hengstler J, Wöll S, Sahin U, Türeci O",Int. J. Cancer,2014,2014-11-01,2014-04-09,135,9,2206-2214,10.1002/ijc.28857,24710653,Tissue Profiling,,621fe62e399d49dd99e3ab8a719e3299,https://publications.scilifelab.se/publication/621fe62e399d49dd99e3ab8a719e3299,https://doi.org/10.1002/ijc.28857,https://www.ncbi.nlm.nih.gov/pubmed/24710653
Multimodal fluorescence microscopy of prion strain specific PrP deposits stained by thiophene-based amyloid ligands.,"Magnusson K, Simon R, Sjölander D, Sigurdson CJ, Hammarström P, Nilsson KP",Prion,2014,2014-11-01,2014-11-01,8,4,319-329,10.4161/pri.29239,25495506,Bioinformatics Support and Infrastructure,,a2d87d94b9184e6288bb985c1b453bf1,https://publications.scilifelab.se/publication/a2d87d94b9184e6288bb985c1b453bf1,https://doi.org/10.4161/pri.29239,https://www.ncbi.nlm.nih.gov/pubmed/25495506
Fat mass and obesity-associated gene (FTO) is linked to higher plasma levels of the hunger hormone ghrelin and lower serum levels of the satiety hormone leptin in older adults.,"Benedict C, Axelsson T, Söderberg S, Larsson A, Ingelsson E, Lind L, Schiöth HB",Diabetes,2014,2014-11-00,2014-06-06,63,11,3955-3959,10.2337/db14-0470,24898142,NGI Uppsala (SNP&SEQ Technology Platform),,02afb5dc458046b791b01de1f44eeeea,https://publications.scilifelab.se/publication/02afb5dc458046b791b01de1f44eeeea,https://doi.org/10.2337/db14-0470,https://www.ncbi.nlm.nih.gov/pubmed/24898142
Evolution reveals a glutathione-dependent mechanism of 3-hydroxypropionic acid tolerance.,"Kildegaard KR, Hallström BM, Blicher TH, Sonnenschein N, Jensen NB, Sherstyk S, Harrison SJ, Maury J, Herrgård MJ, Juncker AS, Forster J, Nielsen J, Borodina I",Metab. Eng.,2014,2014-11-00,2014-09-30,26,,57-66,10.1016/j.ymben.2014.09.004,25263954,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,1c365767e47244718692e25210b4b6a0,https://publications.scilifelab.se/publication/1c365767e47244718692e25210b4b6a0,https://doi.org/10.1016/j.ymben.2014.09.004,https://www.ncbi.nlm.nih.gov/pubmed/25263954
Antibody validation of immunohistochemistry for biomarker discovery: recommendations of a consortium of academic and pharmaceutical based histopathology researchers.,"Howat WJ, Lewis A, Jones P, Kampf C, Pontén F, van der Loos CM, Gray N, Womack C, Warford A",Methods,2014,2014-11-00,2014-02-15,70,1,34-38,10.1016/j.ymeth.2014.01.018,24525140,Tissue Profiling,,1f3c80d56ca7489a925bbf712393a0a2,https://publications.scilifelab.se/publication/1f3c80d56ca7489a925bbf712393a0a2,https://doi.org/10.1016/j.ymeth.2014.01.018,https://www.ncbi.nlm.nih.gov/pubmed/24525140
"Bcl-2 maintains the mitochondrial membrane potential, but fails to affect production of reactive oxygen species and endoplasmic reticulum stress, in sodium palmitate-induced β-cell death.","Wang X, Welsh N",Ups. J. Med. Sci.,2014,2014-11-00,2014-10-01,119,4,306-315,10.3109/03009734.2014.962714,25266628,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,240b01df3ecd41839a7f60dee2613881,https://publications.scilifelab.se/publication/240b01df3ecd41839a7f60dee2613881,https://doi.org/10.3109/03009734.2014.962714,https://www.ncbi.nlm.nih.gov/pubmed/25266628
Binning metagenomic contigs by coverage and composition.,"Alneberg J, Bjarnason BS, de Bruijn I, Schirmer M, Quick J, Ijaz UZ, Lahti L, Loman NJ, Andersson AF, Quince C",Nat. Methods,2014,2014-11-00,2014-09-15,11,11,1144-1146,10.1038/nmeth.3103,25218180,Bioinformatics Support and Infrastructure,,2d9a5bba203442a68bdf3dbbf96f4fe7,https://publications.scilifelab.se/publication/2d9a5bba203442a68bdf3dbbf96f4fe7,https://doi.org/10.1038/nmeth.3103,https://www.ncbi.nlm.nih.gov/pubmed/25218180
Estimation of linkage disequilibrium and interspecific gene flow in Ficedula flycatchers by a newly developed 50k single-nucleotide polymorphism array.,"Kawakami T, Backström N, Burri R, Husby A, Olason P, Rice AM, Ålund M, Qvarnström A, Ellegren H",Mol Ecol Resour,2014,2014-11-00,2014-05-03,14,6,1248-1260,10.1111/1755-0998.12270,24784959,NGI Uppsala (SNP&SEQ Technology Platform),,5cf2f1c71f6e48b39ea2a26f4593847d,https://publications.scilifelab.se/publication/5cf2f1c71f6e48b39ea2a26f4593847d,https://doi.org/10.1111/1755-0998.12270,https://www.ncbi.nlm.nih.gov/pubmed/24784959
Human isolates of Listeria monocytogenes in Sweden during half a century (1958-2010).,"Lopez-Valladares G, Tham W, Parihar VS, Helmersson S, Andersson B, Ivarsson S, Johansson C, Ringberg H, Tjernberg I, Henriques-Normark B, Danielsson-Tham ML",Epidemiol. Infect.,2014,2014-11-00,2014-02-01,142,11,2251-2260,10.1017/S0950268813003385,24480252,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,6823566564914c799633d71fcba88e93,https://publications.scilifelab.se/publication/6823566564914c799633d71fcba88e93,https://doi.org/10.1017/S0950268813003385,https://www.ncbi.nlm.nih.gov/pubmed/24480252
